device_url,username,date,upvotes,review_text
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,romanson,09 Aug 2024,0,"Navya Pyare, 09 Aug 2024Hello guy stop blabbering. i phone 15 pro max is no even 1/2 of what you are even describing s...moreI dont understand why would you say to me to shot up because i am saying the facts"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,e8013585,09 Aug 2024,0,"This phone has been great since I got it. Despite I'm not a fan of iOS, my experience with this phone has been quite fine. Great cameras, great zoom, decent if zoom more than 5x. Best video quality I have seen so far. Battery life has been the best too. It lasts insane 2 days on average usage per day (4h) without getting charged. However I recommend getting it a screen protector and a protective case, because I have cracked the screen once when it fell to concrete floor from my pocket, second time breaking a phone in my life. I've been using this since February 2024 and still main it today."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,09 Aug 2024,0,"romanson, 06 Aug 2024So , after 5 days of usage …..
1) heating issue , present , nothing drastic , but heating goe...moreHello guy stop blabbering. i phone 15 pro max is no even 1/2 of what you are even describing so SHOT OP"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,07 Aug 2024,0,Hey!! Google's Gemini is telling me that Iphone do not contains NVMe storages I have screenshot of its detailed answer but is not possible to post here ....you can ask yourself if you are sceptical too
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,romanson,06 Aug 2024,0,"romanson, 06 Aug 2024So , after 5 days of usage …..
1) heating issue , present , nothing drastic , but heating goe...moreWhat is my general pool.Does any of you have issues with iphone pro max 15 , if yes , with what , if no , that is ok"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,romanson,06 Aug 2024,0,"So , after 5 days of usage …..1) heating issue , present , nothing drastic , but heating goes for any major task I do, talknig , web browsing….2) battery life , I am not so sure jet , but for now my opinion is that battery sits somwhere beetween Pro Max 13 (worse than it) , and Pro Max 14 (better than it)For now , that would be all , my ohone is still under testing , and for now , those are two complaints.Heating , and Battery Life.I would like to hear comments from you guys"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,06 Aug 2024,0,Why are📱so boring nowadays?...
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,04 Aug 2024,0,I’m using blue 1tb and I’m extremely happy with my device good battery better ip rating. Coming from fold 5 which was not at all good for my daily use .
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,romanson,02 Aug 2024,0,"Hello to all and greetings from Montenegro.I decided to share my opinion about pro max 15.I have black titanium , 1TB version , Desay battery.Comming from Pro Max 13 , than 14 Pro Max , here is mine opinion.Phone is ok , i will test it next few days , what i can say now is this.It is fast , but not notecebly faster than 14 Pro Max or 13 Pro Max.It has i think same battery or slightly worse than 14 Pro Max , and its prone to heating , not prone to excesive heat , but it heats more than 13 or 14 Pro Max.Camera , all the other stuff are the same, so for anyone comming frome those devices, not worth it.I will say this one more time.It is still in testing phase , so i will let you know other details soon.For now , that is it"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Kriegsherr,31 Jul 2024,0,"user, 31 Jul 2024A case that costs $1 on AliExpress starts to cost $8-10 on Amazon. 👍thats true but why only amazon?"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,31 Jul 2024,0,"Kriegsherr, 30 Jul 2024come on :) we dont need to know. we could just go to a good electronics store or amazon and yo...moreA case that costs $1 on AliExpress starts to cost $8-10 on Amazon. 👍"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,31 Jul 2024,0,"SonyScamNumberOne, 30 Jul 2024Everyone who has an access to internet can google cheaper cables. It's not an excuse to b...moreyes. your answers good for apple user."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,30 Jul 2024,0,"user, 29 Jul 2024Not everyone knows good cheap indie-brands.Everyone who has an access to internet can google cheaper cables. It's not an excuse to buy overpriced products and then complain."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Kriegsherr,30 Jul 2024,0,"user, 29 Jul 2024Not everyone knows good cheap indie-brands.come on :) we dont need to know. we could just go to a good electronics store or amazon and you got it."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,29 Jul 2024,0,"Kriegsherr, 29 Jul 2024as we all know that none needs to buy the original. you get a decent one for $7/8 which provid...moreNot everyone knows good cheap indie-brands."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Kriegsherr,29 Jul 2024,0,"user, 28 Jul 2024$19 for cable is not cheap. Samsung and Xiaomi cable's are more reliable and cheaper.as we all know that none needs to buy the original. you get a decent one for $7/8 which provide the exact same speed."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,28 Jul 2024,0,Good best phone
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,28 Jul 2024,0,"Kriegsherr, 28 Jul 2024but these cables are pretty cheap to buy. you dont need to buy original apple too, so many chi...more$19 for cable is not cheap. Samsung and Xiaomi cable's are more reliable and cheaper."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Kriegsherr,28 Jul 2024,0,"user, 28 Jul 2024And the reliability of Apple gadgets does not speak about the reliability of Apple accessories...morebut these cables are pretty cheap to buy. you dont need to buy original apple too, so many chinese 3rd party for half or quarter the price available.fast charging kills battery faster no matter which maker it is, its just simple physics. you force the ions to flow faster, they get tired faster. still last like 2 years or so. not bad though."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,28 Jul 2024,0,"user, 28 Jul 2024So it is a fact that an iPhone can be more reliable, but not everyone has money for a new iPho...moreAnd the reliability of Apple gadgets does not speak about the reliability of Apple accessories such as cables and covers. You also cannot turn off fast charging in the IOS settings, unlike Android. 20W PD kills the battery very quickly and generally leads to faster discharge :("
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,28 Jul 2024,0,"Kriegsherr, 26 Jul 2024Most Pixels wont even last that long so google dont bother with slowing down :D 
Galaxy phone...moreSo it is a fact that an iPhone can be more reliable, but not everyone has money for a new iPhone, and refurbished or used ones usually require additional investment in a battery or other repairs. In addition, only the Pro or Plus models have a good battery, which is very expensive for most of the world. Maybe iPhone SE4 will be a decent low-cost smartphone because SE3 is absolute cringe."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Kriegsherr,26 Jul 2024,0,"user, 19 Jul 2024I used Apple for a long time and constantly noticed how it purposefully slows down gadgets so ...moreMost Pixels wont even last that long so google dont bother with slowing down :DGalaxy phones are the slowest of them after 3/4 years, though Samsung doesnt need to, android itself does a pretty good job with slowing the phone.in resale markets, iphone retains the most value of all phones cause iphones are more reliable than other phones. not feature wise, more like device reliability."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,24 Jul 2024,0,It's battery king phone in ios
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Leoalbuq,23 Jul 2024,0,"James Otopang juek, 13 Jul 2024S24 ultra is better right. thats good decision. because the advance of futuristic inside it so...moreI recognize that the s24 Ultra is better in some areas but I for my usage the 15 pro max fits better."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,22 Jul 2024,0,"Iphone sare tatti phones hote hen, (Just buy android)"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,22 Jul 2024,0,"user, 19 Jul 2024I used Apple for a long time and constantly noticed how it purposefully slows down gadgets so ...moreEvery company do that don't blame iPhone only."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,19 Jul 2024,0,"user, 19 Jul 2024I used Apple for a long time and constantly noticed how it purposefully slows down gadgets so ...morejust go for it"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,19 Jul 2024,0,"Anonymous, 19 Jul 2024comfort yourselfI used Apple for a long time and constantly noticed how it purposefully slows down gadgets so that people go to buy new ones. I didn't notice it on Pixels and Galaxy.I noticed this on Android only on some failed models of Chinese smartphones such as Realme and Xiaomi. In addition, some Xiaomis are very reliable, except for their speakerphone, which over time began to work poorly."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,19 Jul 2024,0,"user, 19 Jul 2024fake newscomfort yourself"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,19 Jul 2024,0,"user, 19 Jul 2024fake newsridiculous"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,19 Jul 2024,0,"Anonymous, 19 Jul 2024Not in all products, but I am switching from Samsung to iPhone because Samsung,  similarly to ...morefake news"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,19 Jul 2024,0,"[deleted post]Not in all products, but I am switching from Samsung to iPhone because Samsung,  similarly to other manufacturers, is only on the paper for the advertised performance or it lasts maximally for 6 months.P.S. What I am acknowledging to US is strong regulation policy i.e. for wat is written to be as such."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,justasmile,16 Jul 2024,0,"NeverPayOver1000eur, 11 Jul 2024Apple best in battery life? LMAO. How much they pay you for this ad GSMArena?You gotta accept it, for how slim this is, it's got excellent battery life."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,13 Jul 2024,0,"Leoalbuq, 12 Jul 2024The 15 Pro Max its a fantastic device, I´m using iphones since the 5c and was alternating betw...moreMostly this phone battery life span around 1 year in performance. after that the deformation turn down for the percentage lifetime."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,13 Jul 2024,0,"James Rodriguez , 12 Jul 2024You know nothing about phones if u think 5000 may compulsorily means better battery than 4441 mahyes. because the futuristic phone used 5000 Mah and above, so powerful and better in performance without Bugs fix update every month. So you can choose the better up 5000 Mah power to your best."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,13 Jul 2024,0,"Leoalbuq, 12 Jul 2024The 15 Pro Max its a fantastic device, I´m using iphones since the 5c and was alternating betw...moreS24 ultra is better right. thats good decision. because the advance of futuristic inside it so incredible. better choice with S24 ultra. like professional choice."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,12 Jul 2024,0,"Richard Chobu prutoi, 12 Jul 2024why their battery still using 4441 Mah? because others futuristic technologies using up 5000 Mah.You know nothing about phones if u think 5000 may compulsorily means better battery than 4441 mah"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Leoalbuq,12 Jul 2024,0,"The 15 Pro Max its a fantastic device, I´m using iphones since the 5c and was alternating between some android phones (my last was the S23 Ultra). I came from the 14 pro max and the difference to the 15 pro max it´s huge in performance, camera and battery life."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,12 Jul 2024,0,why their battery still using 4441 Mah? because others futuristic technologies using up 5000 Mah.
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,12 Jul 2024,0,[deleted post]But their technologies still under the based of road in processing. even the american still need the automation from japan futuristic advance right.
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,12 Jul 2024,0,"Anonymous, 11 Jul 2024The best IphoneThe newbie only. but more bugs inside."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,NeverPayOver1000eur,11 Jul 2024,0,Apple best in battery life? LMAO. How much they pay you for this ad GSMArena?
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,11 Jul 2024,0,The best Iphone
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,10 Jul 2024,0,the only reason i dont buy iphones is because of the BATTERY CAPACITY
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,10 Jul 2024,0,how to prevent the bug from this phone?
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,10 Jul 2024,0,"Anonymous, 09 Jul 2024Wait. If 16 pro max is good then buy it. If not then 15 pro max will be cheaper so win win situationAlso can try S4 Plus for the super chipset generation the most of the futuristic and advance technologies."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,09 Jul 2024,0,"Coolestcase, 04 Jul 2024I'm currently using an iPhone 13 Pro Max and I'm torn between switching to an iPhone...moreWait. If 16 pro max is good then buy it. If not then 15 pro max will be cheaper so win win situation"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,09 Jul 2024,0,"ABC , 08 Jul 2024which phone is worth buying S24 plus or a 15 pro max ?S24 plus with the best apps inside. super fast and future phone generation."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,08 Jul 2024,0,"ABC , 08 Jul 2024which phone is worth buying S24 plus or a 15 pro max ?Do your own research. There are plenty of info on google to decide"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,08 Jul 2024,0,which phone is worth buying S24 plus or a 15 pro max ?
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,08 Jul 2024,0,"Hello Moto, 07 Jul 2024this is cheap trash lol. my iphone 7 plus is so much better, it is faster and has more apps.iPhone 15 is cheap, Samsung A55 cost like house - you are strange."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Hello Moto,07 Jul 2024,0,"this is cheap trash lol. my iphone 7 plus is so much better, it is faster and has more apps."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,06 Jul 2024,0,"chuk trid khrobongho, 03 Jul 2024Yes, now can, because jailbreak easy with this device. can make your own IOS.Locked bootloader crapple product."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,06 Jul 2024,0,"umbra, 05 Jul 2024limiting 5x zoom to Pro Max models only is probably one of the worst things Apple has done jus...moreyes.unable to zoom 50x for the great position right. not futuristic at all"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,06 Jul 2024,0,"Nas, 05 Jul 2024I've switched from the 12 Pro model to the 15 Pro Max, and I'm telling you it's...moreis it apple employee the best for you?"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,05 Jul 2024,0,I currently use iphone 6plus and I want to upgrade my phone to 15pm but  I heard media reports saying that iPhone 16pm will large screen battery Ai fast charging 44w up to 25w wireless charging better cooling system new design cameras and I heard use in A18pro which 4.4ghzclock speed and now im confused then I waiting for it in this year September mid thanks for reading my diary 😂
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,05 Jul 2024,0,"limiting 5x zoom to Pro Max models only is probably one of the worst things Apple has done just to earn more money, there's no way they couldnt make Pro models have 5x zoom too."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,05 Jul 2024,0,"I've switched from the 12 Pro model to the 15 Pro Max, and I'm telling you it's a huge upgrade! If you're using the 14 Pro and 14 Pro Max models you won't feel the difference, but if coming from the iPhone 13 and back, you're not going to regret it. Try it out and don't worry, this isn’t an Apple employee trying to sell it to you, lol."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,05 Jul 2024,0,"Anonymous, 04 Jul 2024I doubt you can make your own IOS. But you can customize IOS to your liking more likely.Yes can make own IOS with other combination of apps and integrity of data. ganges can make it. so future thinking."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Coolestcase,04 Jul 2024,0,"I'm currently using an iPhone 13 Pro Max and I'm torn between switching to an iPhone 15 Pro Max. i've read some blogs that say the iPhone 16 is coming out soon, or should I wait and see?"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,04 Jul 2024,0,"chuk trid khrobongho, 03 Jul 2024Yes, now can, because jailbreak easy with this device. can make your own IOS.I doubt you can make your own IOS. But you can customize IOS to your liking more likely."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,03 Jul 2024,0,"DiggaNick, 03 Jul 2024Can I jailbreak this thing?Yes, now can, because jailbreak easy with this device. can make your own IOS."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,03 Jul 2024,0,Can I jailbreak this thing?
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,01 Jul 2024,0,"user, 24 Jun 2024Any smartphone even with a thousand megapixels will take worse photos than the 12 megapixel Ni...moreThat's pretty much bad example but yea you are right. Megapixels only plays huge part when zooming in very far. Bigger sensor with better software will always beat megapixels on tiny sensors."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,01 Jul 2024,0,"mike, 30 Jun 2024i have no issuses with my iphone 15 pro max if you not a heavy user your battery  will last longerwhat i know. inside of this iphone batteries still using pine wood in their component."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,01 Jul 2024,0,"mike, 30 Jun 2024i have no issuses with my iphone 15 pro max if you not a heavy user your battery  will last longerNoted. The battery not tough and unable to maintain the sustainable energy efficiency."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,30 Jun 2024,0,"Loui Phra Khong suei, 29 Jun 2024Why so fast the drainage? The battery cannot maintain its power consistently? Is it futuristic?i have no issuses with my iphone 15 pro max if you not a heavy user your battery  will last longer"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,29 Jun 2024,0,"Anthrobug, 27 Jun 2024Upgraded from the 12pm on release, and my battery still shows normal health & 100% capacit...moreWhy so fast the drainage? The battery cannot maintain its power consistently? Is it futuristic?"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,28 Jun 2024,0,"hu uk brapang koluch, 24 Jun 2024because of the economical of ios get old of the technology.Fans will swallow"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anthrobug,27 Jun 2024,0,"Upgraded from the 12pm on release, and my battery still shows normal health & 100% capacity with 103 cycles since Oct '23. My old 12pm had around 78% capacity when I traded it in. Impressed!"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,24 Jun 2024,0,"user, 24 Jun 2024Any smartphone even with a thousand megapixels will take worse photos than the 12 megapixel Ni...morebecause of the economical of ios get old of the technology."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,24 Jun 2024,0,"Jagganatha, 19 Jun 2024I shall just have to go on waiting, because to me the idea of anultrawide lens with only possi...moreAny smartphone even with a thousand megapixels will take worse photos than the 12 megapixel Nikon d700 from 2008 simply because megapixels themselves mean nothing"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Gooogol-plex,22 Jun 2024,0,"Anonymous, 18 Jun 202415w wireless charging? what is this 2018?Let's hope that they at least improve the wired charging in the 16 pro max"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,21 Jun 2024,0,"Anonymous, 18 Jun 202415w wireless charging? what is this 2018?Max 27.5 on mine so that QI on the spec sheet"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Jagganatha,19 Jun 2024,0,"I shall just have to go on waiting, because to me the idea of anultrawide lens with only possibly a maximum of 12 megapixel resolution is so absurd, that I just cannot bring myself to give yet more money to Apple.Because its resolution should equal that of the main sensor's claimed res of 48MP in RAW. And a lot more besides. It should not be so wide it distorts or has a lens that gets softer as you move away from the centre, as is still the case... A miniature version of the 15mm IRIX for 35mm would be an excellent choice because it has so little distortion that Ultrawide panoramas become again possible (would be a first on an iPhone though!) which it seems a 12mm lens cannot be used to do. With such an ultrawide making ultrawide panoramas I would buy a new iPhone and retire my still excellent 16mm 15mm f2.2 Ultrawide on my 2018 LG, but Apple has not even thought of this yet, & so remain at least six years behind times relative to LG, but they are catching up with the main cam's 25MP snaps, & once you are hooked on a resolution that allows you to use a hi-res 5K monitor and make big prints without embarassment & disappointment, there is no turning back. Let us hope Apple's Chinese masters allow them to do that ASAP, SVP"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,18 Jun 2024,0,15w wireless charging? what is this 2018?
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,18 Jun 2024,0,"SeanUchiha, 18 Jun 2024not an iphone fan but l believe iphone is stronger due to its 3nm processor3nm processor still cannot save from bugs right. till now alway fix to fix while update."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,18 Jun 2024,0,"SeanUchiha, 18 Jun 2024not an iphone fan but l believe iphone is stronger due to its 3nm processorStronger? Let's see how your ""strongest"" phone holds up to concrete. I think strongest phones are CAT ar blackview."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,SeanUchiha,18 Jun 2024,0,"Anonymous, 08 Jun 2024s24 ultra
200 MP
8k 30 fps, 4k 120 fps
12GB ram vs 15 pro max's 8GB
Oh, sorry. 15 pro...morenot an iphone fan but l believe iphone is stronger due to its 3nm processor"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,15 Jun 2024,0,"user, 15 Jun 2024rarely make changes and rarely fix bugs. worse than androidyes. absolutely true, always fix bug option once update ios. not much upgrading or something new. expensive but bugs inside.noted."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,15 Jun 2024,0,"ForumExpert, 10 Jun 2024No it's not confusing. It's confusing if you are first time user of IOS and that...morerarely make changes and rarely fix bugs. worse than android"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,14 Jun 2024,0,"Anonymous, 03 May 2024Probably already waiting for 16 pro max to buy it for 0.001seconds faster instagram opening?so slow. need to use isos andre system for more fast and beautifull image."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,14 Jun 2024,0,"Yousef hammoudeh, 12 Jun 2024I am sorry but are iphone 15 pro Max have a charger to check ityes need to check-up, can cause overheating"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,13 Jun 2024,0,"Yousef hammoudeh, 12 Jun 2024I am sorry but are iphone 15 pro Max have a charger to check itno"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Yousef hammoudeh,12 Jun 2024,0,I am sorry but are iphone 15 pro Max have a charger to check it
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,10 Jun 2024,0,"Chauuk Byouing tuipe, 10 Jun 2024ios setting make confused for their user. be right with samsung almost updated feature. so fut...moreNo it's not confusing. It's confusing if you are first time user of IOS and that's completely normal. IOS rarely makes drastic changes because they know that their users are not that skillful and it's like shooting yourself in the back if you change something drastically."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,10 Jun 2024,0,"ForumExpert, 10 Jun 2024I think we all can agree that samsung has more features and so on but if you want less feature...moreios setting make confused for their user. be right with samsung almost updated feature. so futuristic."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,10 Jun 2024,0,"olicruz30, 09 Jun 2024yes, we all know that iPhones don't have that 8k video recording..
now, let's also ...moreI think we all can agree that samsung has more features and so on but if you want less features and easier user experience then probably iphone is better. Samsung users can fix problems themselves because most of them knows how to ""google"" and iphone users are mostly lower IQ than others that's why iphone is better. Iphone doesn't have so many features, settings so you can't be confused."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,10 Jun 2024,0,"Anonymous, 08 Jun 2024s24 ultra
200 MP
8k 30 fps, 4k 120 fps
12GB ram vs 15 pro max's 8GB
Oh, sorry. 15 pro...more""Samsung Display is reportedly the only brand to offer OLED panels for all four iPhone 15 models. So, Samsung is the only display panel supplier that has received orders to make OLED panels for all four iPhone 15 models: iPhone 15, iPhone 15 Plus, iPhone 15 Pro, and iPhone 15 Pro Max""There is no such  thing as ""retina"". It's samsung display"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,10 Jun 2024,0,"2342342342342, 06 Jun 2024Not at all a best phone in the world because best one is Samsung Galaxy S24 UltraYes Ultra most of the best in the world. so fantastic"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,10 Jun 2024,0,"Anonymous, 08 Jun 2024s24 ultra
200 MP
8k 30 fps, 4k 120 fps
12GB ram vs 15 pro max's 8GB
Oh, sorry. 15 pro...moreS24 ultra can make up better to all perfomance at all. Like to know the Apple Android in ganges rivers available now. so fast update."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,olicruz30,09 Jun 2024,0,"Victor Sol, 24 Mar 2024Looks like apple has nothing new to offer, No 8k video recording, 2000 nits screen brightness,...moreyes, we all know that iPhones don't have that 8k video recording..now, let's also add that 200 MP camera..now, if i were to sell my 15 PM and then go with an S24U, will that immediately make me wanna take videos for the rest of my life and also start taking photos to a point that i will resign from my work as a BPO rep and then just take 8k videos and 200 MP photos all day long???i don't think that i ever wanna quit my current job that helps me in purchasing the gadgets and PC parts that i look forward into getting in the future and such.so how's your life now as a videographer and someone who takes photos just for the heck of it..i imagine that you are no longer working at all and just taking videos and photos all day, every day, every dang day..wait..so you're not a video grapher nor someone who just takes photos all day longthen why boast the 8k video recording of the S24U even when it seems that not ALL smart phone users dig into that video recording thing with their teeh and nails just to make a video even if is it the lowest quality of video camera from a smart phone"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,olicruz30,09 Jun 2024,0,"Anonymous, 26 Mar 2024No it doesn't, 8k is more detailed and for now s24u is the best 8k resolution recording d...morenow, i did do my research..device = a thing made or adapted for a particular purpose, especially a piece of mechanical or electronic equipment.so basically any mobile phone is a device and same goes for a red digital cinema camera.so don't throw in your opinion that the S24U is the best 8k recording ""device"" out there but then say that it is so unfair to compare the S24U to an actual digital cinema camera ""device"".there's nothing wrong with voicing out your opinion that the S24U is the best 8k recording device out there but don't start yelping out when someone tells you of an actual device that does the job better than your favored S24U."
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,09 Jun 2024,0,"Anonymous, 08 Jun 2024s24 ultra
200 MP
8k 30 fps, 4k 120 fps
12GB ram vs 15 pro max's 8GB
Oh, sorry. 15 pro...morebro you thought you cooked. Apple has a better ram management and those camera quality only makes the size bigger not better. who notices alot of different in their screens when both are amoled. you dont look at your screen with a microscope mate"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,Anonymous,08 Jun 2024,0,"Anonymous, 08 Jun 2024s24 ultra
200 MP
8k 30 fps, 4k 120 fps
12GB ram vs 15 pro max's 8GB
Oh, sorry. 15 pro...moreNot even close. Its grainy display, battery and Camera's are as usual sh*t now. Lol"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,olicruz30,08 Jun 2024,0,"Anonymous, 25 Apr 2024Why apple don't makes the main camera 200 megapixels samsung made the s24 ultra that have...more200 MP on a camera,,i used to take photos of the drink or food / pastry that i did get in the past year while having a planned staying in mode in starbucks and then post it on FBwell, that was when i used to have FB..just me taking a normal photo..making sure that the photo will not be crooked and there are times that i would even consider then using the portrait mode just to have a blurred background effectnow, 200 MP on a camera..why so??is that so i can take photos of the neighbors that are like kilometers away while they're doing the nasty??why boast a phone having a camera with 200 MP??is the first that you do when you wake up in the AM, grabbing your 200 MP camera phone then heading outside to take a photo of the beautiful morning sky and making sure that you have your phones camera all the way to that 200 MP??also do provide yourself with the answer to this question. rate it from 1-10 how often you plan to use the 200 MP of your camera phone on a daily basissince you're boasting about the 200 MP that camera phone currently has, you shouldn't even drop lower than 8/10 when using the 200 MP of your camera phone"
https://www.gsmarena.com/apple_iphone_15_pro_max-reviews-12548,olicruz30,08 Jun 2024,0,"Anonymous, 27 Apr 2024Oh I meaned iphone 15 Pro maxsorry, how to tell if your phone has a macro camera??is that when i open the camera app on my 15 PM and it shows an icon of a tulip on the bottom of the screen.."
